Author_id,Group,Gender,Group_member,If_winner,Event,Persistence
A_3319,g_590,men,contender,0,1,29
A_3320,g_590,men,contender,0,1,35
A_3321,g_590,men,contender,0,1,28
A_3322,g_590,men,contender,0,0,39
A_3323,g_590,men,contender,0,1,37
A_3324,g_591,men,prizewinner,1,0,17
A_3325,g_591,men,contender,0,0,19
A_3326,g_591,men,contender,0,0,23
A_3327,g_591,men,contender,0,0,17
A_3328,g_591,men,contender,0,0,24
A_3329,g_591,men,contender,0,0,18
A_3330,g_592,men,prizewinner,1,0,5
A_3331,g_592,men,contender,0,0,9
A_3332,g_592,men,contender,0,0,6
A_3333,g_592,men,contender,0,0,4
A_3334,g_592,men,contender,0,0,6
A_3335,g_592,men,contender,0,0,5
A_3336,g_593,men,prizewinner,1,1,41
A_3337,g_593,men,contender,0,1,41
A_3338,g_593,men,contender,0,1,49
A_3339,g_593,men,contender,0,1,39
A_3340,g_593,men,contender,0,1,47
A_3341,g_593,men,contender,0,1,27
A_3342,g_594,men,prizewinner,1,0,28
A_3343,g_594,men,contender,0,0,28
A_3344,g_594,men,contender,0,0,28
A_3345,g_594,men,contender,0,0,31
A_3346,g_594,men,contender,0,0,30
A_3347,g_594,men,contender,0,0,28
A_3348,g_595,men,prizewinner,1,1,4
A_3349,g_595,men,contender,0,0,6
A_3350,g_595,men,contender,0,1,8
A_3351,g_595,men,contender,0,0,12
A_3352,g_595,men,contender,0,1,6
A_3353,g_595,men,contender,0,1,9
A_3354,g_596,men,prizewinner,1,1,14
A_3355,g_596,men,contender,0,1,22
A_3356,g_596,men,contender,0,1,17
A_3357,g_596,men,contender,0,1,11
A_3358,g_596,men,contender,0,0,23
A_3359,g_596,men,contender,0,1,10
A_3360,g_597,men,prizewinner,1,0,6
A_3361,g_597,men,contender,0,0,12
A_3362,g_597,men,contender,0,0,7
A_3363,g_597,men,contender,0,0,7
A_3364,g_597,men,contender,0,0,12
A_3365,g_597,men,contender,0,1,3
A_3366,g_598,men,prizewinner,1,0,10
A_3367,g_598,men,contender,0,0,10
A_3368,g_598,men,contender,0,0,13
A_3369,g_598,men,contender,0,0,13
A_3370,g_598,men,contender,0,0,10
A_3371,g_598,men,contender,0,0,12
A_3372,g_599,men,prizewinner,1,0,13
A_3373,g_599,men,contender,0,0,14
A_3374,g_599,men,contender,0,0,13
A_3375,g_599,men,contender,0,0,14
A_3376,g_599,men,contender,0,0,14
A_3377,g_599,men,contender,0,0,16
A_3378,g_600,men,prizewinner,1,0,22
A_3379,g_600,men,contender,0,1,12
A_3380,g_600,men,contender,0,1,21
A_3381,g_600,men,contender,0,0,25
A_3382,g_600,men,contender,0,0,23
A_3383,g_600,men,contender,0,1,17
A_3384,g_601,men,prizewinner,1,0,7
A_3385,g_601,men,contender,0,0,6
A_3386,g_601,men,contender,0,0,8
A_3387,g_601,men,contender,0,0,5
A_3388,g_601,men,contender,0,0,6
A_3389,g_601,men,contender,0,0,6
A_3390,g_602,men,prizewinner,1,0,11
A_3391,g_602,men,contender,0,1,9
A_3392,g_602,men,contender,0,0,13
A_3393,g_602,men,contender,0,0,15
A_3394,g_602,men,contender,0,1,14
A_3395,g_602,men,contender,0,0,10
A_3396,g_603,men,prizewinner,1,1,18
A_3397,g_603,men,contender,0,1,24
A_3398,g_603,men,contender,0,0,26
A_3399,g_603,men,contender,0,0,27
A_3400,g_603,men,contender,0,0,25
A_3401,g_603,men,contender,0,0,24
A_3402,g_604,men,prizewinner,1,0,10
A_3403,g_604,men,contender,0,0,14
A_3404,g_604,men,contender,0,0,14
A_3405,g_604,men,contender,0,0,10
A_3406,g_604,men,contender,0,0,10
A_3407,g_604,men,contender,0,0,12
A_3408,g_605,men,prizewinner,1,0,30
A_3409,g_605,men,contender,0,1,35
A_3410,g_605,men,contender,0,0,31
A_3411,g_605,men,contender,0,0,32
A_3412,g_605,men,contender,0,0,33
A_3413,g_605,men,contender,0,1,34
A_3414,g_606,men,prizewinner,1,0,7
A_3415,g_606,men,contender,0,0,7
A_3416,g_606,men,contender,0,0,8
A_3417,g_606,men,contender,0,0,8
A_3418,g_606,men,contender,0,0,7
A_3419,g_606,men,contender,0,0,8
A_3420,g_607,men,prizewinner,1,0,19
A_3421,g_607,men,contender,0,0,21
A_3422,g_607,men,contender,0,0,18
A_3423,g_607,men,contender,0,0,20
A_3424,g_607,men,contender,0,0,18
A_3425,g_607,men,contender,0,0,18
A_3426,g_608,men,prizewinner,1,1,26
A_3427,g_608,men,contender,0,1,31
A_3428,g_608,men,contender,0,1,35
A_3429,g_608,men,contender,0,1,34
A_3430,g_608,men,contender,0,1,36
A_3431,g_608,men,contender,0,1,35
A_3432,g_609,men,prizewinner,1,1,25
A_3433,g_609,men,contender,0,1,28
A_3434,g_609,men,contender,0,1,29
A_3435,g_609,men,contender,0,1,17
A_3436,g_609,men,contender,0,1,19
A_3437,g_609,men,contender,0,1,27
A_3438,g_610,men,prizewinner,1,0,21
A_3439,g_610,men,contender,0,0,26
A_3440,g_610,men,contender,0,1,12
A_3441,g_610,men,contender,0,0,25
A_3442,g_610,men,contender,0,0,28
A_3443,g_610,men,contender,0,0,20
A_3444,g_611,men,prizewinner,1,1,29
A_3445,g_611,men,contender,0,1,29
A_3446,g_611,men,contender,0,1,31
A_3447,g_611,men,contender,0,1,24
A_3448,g_611,men,contender,0,1,34
A_3449,g_611,men,contender,0,0,31
A_3450,g_612,men,prizewinner,1,0,16
A_3451,g_612,men,contender,0,0,16
A_3452,g_612,men,contender,0,0,20
A_3453,g_612,men,contender,0,0,15
A_3454,g_612,men,contender,0,1,10
A_3455,g_612,men,contender,0,1,15
A_3456,g_613,men,prizewinner,1,1,3
A_3457,g_613,men,contender,0,1,6
A_3458,g_613,men,contender,0,1,4
A_3459,g_613,men,contender,0,1,6
A_3460,g_614,men,prizewinner,1,0,10
A_3461,g_614,men,contender,0,0,13
A_3462,g_614,men,contender,0,0,9
A_3463,g_614,men,contender,0,0,9
A_3464,g_614,men,contender,0,0,9
A_3465,g_614,men,contender,0,0,12
A_3466,g_615,men,prizewinner,1,0,15
A_3467,g_615,men,contender,0,0,15
A_3468,g_615,men,contender,0,0,13
A_3469,g_615,men,contender,0,0,13
A_3470,g_615,men,contender,0,0,19
A_3471,g_615,men,contender,0,1,15
A_3472,g_616,men,prizewinner,1,0,15
A_3473,g_616,men,contender,0,0,17
A_3474,g_616,men,contender,0,0,15
A_3475,g_616,men,contender,0,0,16
A_3476,g_616,men,contender,0,0,14
A_3477,g_616,men,contender,0,0,14
A_3478,g_617,men,prizewinner,1,0,24
A_3479,g_617,men,contender,0,1,19
A_3480,g_617,men,contender,0,0,26
A_3481,g_617,men,contender,0,1,13
A_3482,g_617,men,contender,0,1,22
A_3483,g_617,men,contender,0,0,27
A_3484,g_618,men,prizewinner,1,1,27
A_3485,g_618,men,contender,0,1,31
A_3486,g_618,men,contender,0,1,28
A_3487,g_618,men,contender,0,1,27
A_3488,g_618,men,contender,0,1,28
A_3489,g_618,men,contender,0,1,30
A_3490,g_619,men,prizewinner,1,0,12
A_3491,g_619,men,contender,0,0,11
A_3492,g_619,men,contender,0,0,15
A_3493,g_619,men,contender,0,0,10
A_3494,g_619,men,contender,0,0,10
A_3495,g_619,men,contender,0,0,11
A_3496,g_620,men,prizewinner,1,0,32
A_3497,g_620,men,contender,0,1,32
A_3498,g_621,men,prizewinner,1,1,25
A_3499,g_621,men,contender,0,1,21
A_3500,g_621,men,contender,0,1,22
A_3501,g_622,men,prizewinner,1,0,29
A_3502,g_622,men,contender,0,1,19
A_3503,g_622,men,contender,0,1,35
A_3504,g_622,men,contender,0,1,21
A_3505,g_622,men,contender,0,1,26
A_3506,g_622,men,contender,0,1,8
A_3507,g_623,men,prizewinner,1,0,12
A_3508,g_623,men,contender,0,0,12
A_3509,g_623,men,contender,0,0,16
A_3510,g_623,men,contender,0,0,15
A_3511,g_623,men,contender,0,0,11
A_3512,g_623,men,contender,0,0,12
A_3513,g_624,men,prizewinner,1,0,15
A_3514,g_624,men,contender,0,0,15
A_3515,g_624,men,contender,0,0,14
A_3516,g_624,men,contender,0,1,11
A_3517,g_624,men,contender,0,0,16
A_3518,g_624,men,contender,0,0,14
A_3519,g_625,men,prizewinner,1,0,11
A_3520,g_625,men,contender,0,1,10
A_3521,g_625,men,contender,0,1,14
A_3522,g_625,men,contender,0,1,9
A_3523,g_625,men,contender,0,0,11
A_3524,g_625,men,contender,0,1,9
A_3525,g_626,men,prizewinner,1,0,17
A_3526,g_626,men,contender,0,0,18
A_3527,g_626,men,contender,0,0,17
A_3528,g_626,men,contender,0,0,21
A_3529,g_626,men,contender,0,0,17
A_3530,g_626,men,contender,0,0,16
A_3531,g_627,men,prizewinner,1,0,18
A_3532,g_627,men,contender,0,1,18
A_3533,g_627,men,contender,0,1,10
A_3534,g_627,men,contender,0,0,17
A_3535,g_627,men,contender,0,0,17
A_3536,g_627,men,contender,0,0,21
A_3537,g_628,men,prizewinner,1,1,20
A_3538,g_628,men,contender,0,1,19
A_3539,g_628,men,contender,0,1,17
A_3540,g_629,men,prizewinner,1,1,7
A_3541,g_629,men,contender,0,1,27
A_3542,g_629,men,contender,0,1,13
A_3543,g_629,men,contender,0,1,28
A_3544,g_629,men,contender,0,1,11
A_3545,g_630,men,prizewinner,1,1,16
A_3546,g_630,men,contender,0,1,41
A_3547,g_630,men,contender,0,1,33
A_3548,g_630,men,contender,0,1,43
A_3549,g_630,men,contender,0,1,41
A_3550,g_631,men,prizewinner,1,1,27
A_3551,g_631,men,contender,0,1,8
A_3552,g_631,men,contender,0,1,36
A_3553,g_631,men,contender,0,1,37
A_3554,g_632,men,prizewinner,1,1,0
A_3555,g_632,men,contender,0,1,4
A_3556,g_632,men,contender,0,0,24
A_3557,g_632,men,contender,0,0,20
A_3558,g_632,men,contender,0,1,12
A_3559,g_632,men,contender,0,1,18
A_3560,g_633,men,prizewinner,1,1,22
A_3561,g_633,men,contender,0,1,21
A_3562,g_633,men,contender,0,0,26
A_3563,g_633,men,contender,0,1,13
A_3564,g_633,men,contender,0,1,27
A_3565,g_633,men,contender,0,1,20
A_3566,g_634,men,prizewinner,1,1,16
A_3567,g_634,men,contender,0,0,19
A_3568,g_634,men,contender,0,1,16
A_3569,g_634,men,contender,0,1,14
A_3570,g_634,men,contender,0,1,8
A_3571,g_635,men,prizewinner,1,0,12
A_3572,g_635,men,contender,0,0,17
A_3573,g_635,men,contender,0,0,11
A_3574,g_635,men,contender,0,0,16
A_3575,g_635,men,contender,0,0,13
A_3576,g_635,men,contender,0,0,13
A_3577,g_636,men,prizewinner,1,0,8
A_3578,g_636,men,contender,0,0,13
A_3579,g_636,men,contender,0,0,9
A_3580,g_636,men,contender,0,1,6
A_3581,g_636,men,contender,0,1,8
A_3582,g_636,men,contender,0,0,12
A_3583,g_637,men,prizewinner,1,0,18
A_3584,g_637,men,contender,0,0,18
A_3585,g_637,men,contender,0,0,18
A_3586,g_637,men,contender,0,0,20
A_3587,g_637,men,contender,0,0,17
A_3588,g_637,men,contender,0,0,23
A_3589,g_638,men,prizewinner,1,1,2
A_3590,g_638,men,contender,0,1,4
A_3591,g_638,men,contender,0,1,6
A_3592,g_638,men,contender,0,1,7
A_3593,g_638,men,contender,0,1,8
A_3594,g_638,men,contender,0,0,10
A_3595,g_639,men,prizewinner,1,0,8
A_3596,g_639,men,contender,0,0,8
A_3597,g_639,men,contender,0,0,7
A_3598,g_639,men,contender,0,0,9
A_3599,g_639,men,contender,0,0,10
A_3600,g_639,men,contender,0,0,8
A_3601,g_640,men,prizewinner,1,0,10
A_3602,g_640,men,contender,0,1,12
A_3603,g_640,men,contender,0,1,11
A_3604,g_640,men,contender,0,0,10
A_3605,g_640,men,contender,0,0,9
A_3606,g_640,men,contender,0,1,10
A_3607,g_641,men,prizewinner,1,0,4
A_3608,g_641,men,contender,0,0,3
A_3609,g_641,men,contender,0,0,6
A_3610,g_641,men,contender,0,0,4
A_3611,g_641,men,contender,0,0,4
A_3612,g_641,men,contender,0,0,5
A_3613,g_642,men,prizewinner,1,0,14
A_3614,g_642,men,contender,0,0,15
A_3615,g_642,men,contender,0,0,15
A_3616,g_642,men,contender,0,0,14
A_3617,g_642,men,contender,0,0,13
A_3618,g_642,men,contender,0,0,16
A_3619,g_643,men,prizewinner,1,0,7
A_3620,g_643,men,contender,0,0,8
A_3621,g_643,men,contender,0,0,7
A_3622,g_643,men,contender,0,0,12
A_3623,g_643,men,contender,0,0,6
A_3624,g_643,men,contender,0,0,6
A_3625,g_644,men,prizewinner,1,0,12
A_3626,g_644,men,contender,0,0,10
A_3627,g_644,men,contender,0,0,12
A_3628,g_644,men,contender,0,0,12
A_3629,g_644,men,contender,0,0,13
A_3630,g_644,men,contender,0,0,18
A_3631,g_645,men,prizewinner,1,1,7
A_3632,g_645,men,contender,0,1,0
A_3633,g_645,men,contender,0,1,0
A_3634,g_645,men,contender,0,1,9
A_3635,g_645,men,contender,0,1,2
A_3636,g_645,men,contender,0,0,13
A_3637,g_646,men,prizewinner,1,1,7
A_3638,g_646,men,contender,0,0,11
A_3639,g_646,men,contender,0,1,15
A_3640,g_646,men,contender,0,0,16
A_3641,g_646,men,contender,0,0,16
A_3642,g_646,men,contender,0,0,11
A_3643,g_647,men,prizewinner,1,0,10
A_3644,g_647,men,contender,0,0,10
A_3645,g_647,men,contender,0,1,8
A_3646,g_647,men,contender,0,0,10
A_3647,g_647,men,contender,0,1,9
A_3648,g_647,men,contender,0,1,10
A_3649,g_648,men,prizewinner,1,0,4
A_3650,g_648,men,contender,0,0,4
A_3651,g_649,men,prizewinner,1,0,35
A_3652,g_649,men,contender,0,0,36
A_3653,g_649,men,contender,0,0,35
A_3654,g_649,men,contender,0,1,31
A_3655,g_649,men,contender,0,1,40
A_3656,g_649,men,contender,0,1,41
A_3657,g_650,men,prizewinner,1,0,6
A_3658,g_650,men,contender,0,0,5
A_3659,g_650,men,contender,0,1,3
A_3660,g_650,men,contender,0,0,13
A_3661,g_650,men,contender,0,1,7
A_3662,g_650,men,contender,0,1,3
A_3663,g_651,men,prizewinner,1,0,17
A_3664,g_651,men,contender,0,0,21
A_3665,g_651,men,contender,0,0,17
A_3666,g_651,men,contender,0,0,16
A_3667,g_651,men,contender,0,0,17
A_3668,g_651,men,contender,0,0,21
A_3669,g_652,men,prizewinner,1,1,6
A_3670,g_652,men,contender,0,0,7
A_3671,g_652,men,contender,0,1,6
A_3672,g_652,men,contender,0,1,6
A_3673,g_653,men,prizewinner,1,1,4
A_3674,g_653,men,contender,0,1,7
A_3675,g_653,men,contender,0,0,6
A_3676,g_653,men,contender,0,1,6
A_3677,g_653,men,contender,0,0,8
A_3678,g_653,men,contender,0,1,8
A_3679,g_654,men,prizewinner,1,0,7
A_3680,g_654,men,contender,0,0,9
A_3681,g_654,men,contender,0,0,11
A_3682,g_654,men,contender,0,0,10
A_3683,g_654,men,contender,0,0,13
A_3684,g_654,men,contender,0,0,7
A_3685,g_655,men,prizewinner,1,0,5
A_3686,g_655,men,contender,0,0,6
A_3687,g_655,men,contender,0,0,6
A_3688,g_655,men,contender,0,0,7
A_3689,g_655,men,contender,0,1,10
A_3690,g_655,men,contender,0,0,10
A_3691,g_656,men,prizewinner,1,1,16
A_3692,g_656,men,contender,0,1,28
A_3693,g_656,men,contender,0,1,11
A_3694,g_656,men,contender,0,0,27
A_3695,g_656,men,contender,0,1,12
A_3696,g_656,men,contender,0,1,20
A_3697,g_657,men,prizewinner,1,0,4
A_3698,g_657,men,contender,0,0,8
A_3699,g_657,men,contender,0,0,8
A_3700,g_657,men,contender,0,0,11
A_3701,g_657,men,contender,0,0,5
A_3702,g_657,men,contender,0,0,3
A_3703,g_658,men,prizewinner,1,0,4
A_3704,g_658,men,contender,0,0,6
A_3705,g_658,men,contender,0,1,3
A_3706,g_658,men,contender,0,0,3
A_3707,g_658,men,contender,0,1,3
A_3708,g_658,men,contender,0,1,10
A_3709,g_659,men,prizewinner,1,0,31
A_3710,g_659,men,contender,0,1,29
A_3711,g_659,men,contender,0,0,30
A_3712,g_659,men,contender,0,1,28
A_3713,g_659,men,contender,0,0,31
A_3714,g_659,men,contender,0,1,30
A_3715,g_660,men,prizewinner,1,1,63
A_3716,g_660,men,contender,0,1,65
A_3717,g_660,men,contender,0,1,16
A_3718,g_660,men,contender,0,1,19
A_3719,g_661,men,prizewinner,1,0,15
A_3720,g_661,men,contender,0,0,14
A_3721,g_661,men,contender,0,1,11
A_3722,g_661,men,contender,0,0,14
A_3723,g_661,men,contender,0,0,17
A_3724,g_662,men,prizewinner,1,0,25
A_3725,g_662,men,contender,0,0,27
A_3726,g_662,men,contender,0,0,27
A_3727,g_662,men,contender,0,0,26
A_3728,g_662,men,contender,0,0,26
A_3729,g_662,men,contender,0,0,26
A_3730,g_663,men,prizewinner,1,0,5
A_3731,g_663,men,contender,0,1,3
A_3732,g_663,men,contender,0,1,7
A_3733,g_663,men,contender,0,0,4
A_3734,g_663,men,contender,0,1,10
A_3735,g_663,men,contender,0,0,9
A_3736,g_664,men,prizewinner,1,0,5
A_3737,g_664,men,contender,0,0,4
A_3738,g_664,men,contender,0,0,3
A_3739,g_664,men,contender,0,0,4
A_3740,g_664,men,contender,0,0,8
A_3741,g_664,men,contender,0,0,4
A_3742,g_665,men,prizewinner,1,0,17
A_3743,g_665,men,contender,0,0,16
A_3744,g_665,men,contender,0,0,16
A_3745,g_665,men,contender,0,0,17
A_3746,g_665,men,contender,0,0,15
A_3747,g_665,men,contender,0,0,16
A_3748,g_666,men,prizewinner,1,0,18
A_3749,g_666,men,contender,0,0,16
A_3750,g_666,men,contender,0,0,19
A_3751,g_666,men,contender,0,0,21
A_3752,g_666,men,contender,0,1,16
A_3753,g_666,men,contender,0,0,19
A_3754,g_667,men,prizewinner,1,0,3
A_3755,g_667,men,contender,0,0,3
A_3756,g_667,men,contender,0,0,3
A_3757,g_667,men,contender,0,0,9
A_3758,g_667,men,contender,0,0,5
A_3759,g_667,men,contender,0,0,7
A_3760,g_668,men,prizewinner,1,1,18
A_3761,g_668,men,contender,0,1,39
A_3762,g_669,men,prizewinner,1,0,9
A_3763,g_669,men,contender,0,0,8
A_3764,g_669,men,contender,0,0,9
A_3765,g_669,men,contender,0,0,10
A_3766,g_669,men,contender,0,0,11
A_3767,g_669,men,contender,0,0,8
A_3768,g_670,men,prizewinner,1,0,13
A_3769,g_670,men,contender,0,0,14
A_3770,g_670,men,contender,0,0,15
A_3771,g_670,men,contender,0,0,15
A_3772,g_670,men,contender,0,0,12
A_3773,g_670,men,contender,0,0,13
A_3774,g_671,men,prizewinner,1,1,10
A_3775,g_671,men,contender,0,1,13
A_3776,g_671,men,contender,0,0,11
A_3777,g_671,men,contender,0,0,10
A_3778,g_671,men,contender,0,0,14
A_3779,g_671,men,contender,0,1,8
A_3780,g_672,men,prizewinner,1,0,8
A_3781,g_672,men,contender,0,0,10
A_3782,g_672,men,contender,0,0,9
A_3783,g_672,men,contender,0,0,8
A_3784,g_672,men,contender,0,0,8
A_3785,g_672,men,contender,0,0,7
A_3786,g_673,men,prizewinner,1,0,14
A_3787,g_673,men,contender,0,0,15
A_3788,g_673,men,contender,0,0,19
A_3789,g_673,men,contender,0,0,17
A_3790,g_673,men,contender,0,0,14
A_3791,g_673,men,contender,0,0,17
A_3792,g_674,men,prizewinner,1,1,10
A_3793,g_674,men,contender,0,1,12
A_3794,g_674,men,contender,0,0,18
A_3795,g_674,men,contender,0,1,8
A_3796,g_674,men,contender,0,0,16
A_3797,g_674,men,contender,0,1,15
A_3798,g_675,men,prizewinner,1,1,15
A_3799,g_675,men,contender,0,1,1
A_3800,g_675,men,contender,0,1,5
A_3801,g_675,men,contender,0,1,12
A_3802,g_675,men,contender,0,1,14
A_3803,g_675,men,contender,0,1,11
A_3804,g_676,men,prizewinner,1,0,24
A_3805,g_676,men,contender,0,1,25
A_3806,g_676,men,contender,0,0,30
A_3807,g_676,men,contender,0,0,23
A_3808,g_676,men,contender,0,0,24
A_3809,g_676,men,contender,0,1,24
A_3810,g_677,men,prizewinner,1,0,11
A_3811,g_677,men,contender,0,0,11
A_3812,g_677,men,contender,0,0,10
A_3813,g_677,men,contender,0,0,10
A_3814,g_677,men,contender,0,0,14
A_3815,g_677,men,contender,0,0,11
A_3816,g_678,men,prizewinner,1,0,12
A_3817,g_678,men,contender,0,0,16
A_3818,g_678,men,contender,0,0,18
A_3819,g_678,men,contender,0,0,18
A_3820,g_678,men,contender,0,0,13
A_3821,g_678,men,contender,0,0,11
A_3822,g_679,men,prizewinner,1,0,5
A_3823,g_679,men,contender,0,0,7
A_3824,g_679,men,contender,0,0,4
A_3825,g_679,men,contender,0,0,6
A_3826,g_679,men,contender,0,0,9
A_3827,g_679,men,contender,0,0,8
A_3828,g_680,men,prizewinner,1,1,6
A_3829,g_680,men,contender,0,0,35
A_3830,g_680,men,contender,0,0,39
A_3831,g_680,men,contender,0,1,19
A_3832,g_680,men,contender,0,0,37
A_3833,g_681,men,prizewinner,1,1,27
A_3834,g_681,men,contender,0,1,32
A_3835,g_681,men,contender,0,1,22
A_3836,g_681,men,contender,0,1,26
A_3837,g_681,men,contender,0,1,27
A_3838,g_681,men,contender,0,1,33
A_3839,g_682,men,prizewinner,1,0,10
A_3840,g_682,men,contender,0,0,13
A_3841,g_682,men,contender,0,0,9
A_3842,g_682,men,contender,0,0,16
A_3843,g_682,men,contender,0,0,10
A_3844,g_682,men,contender,0,0,10
A_3845,g_683,men,prizewinner,1,0,32
A_3846,g_683,men,contender,0,0,35
A_3847,g_683,men,contender,0,1,34
A_3848,g_683,men,contender,0,1,31
A_3849,g_683,men,contender,0,1,34
A_3850,g_683,men,contender,0,1,29
A_3851,g_684,men,prizewinner,1,0,15
A_3852,g_684,men,contender,0,1,15
A_3853,g_684,men,contender,0,0,14
A_3854,g_684,men,contender,0,1,13
A_3855,g_685,men,prizewinner,1,1,10
A_3856,g_685,men,contender,0,1,10
A_3857,g_685,men,contender,0,1,15
A_3858,g_685,men,contender,0,1,8
A_3859,g_685,men,contender,0,1,0
A_3860,g_685,men,contender,0,1,14
A_3861,g_686,men,prizewinner,1,0,12
A_3862,g_686,men,contender,0,0,16
A_3863,g_686,men,contender,0,0,13
A_3864,g_686,men,contender,0,1,14
A_3865,g_686,men,contender,0,0,12
A_3866,g_686,men,contender,0,0,17
A_3867,g_687,men,prizewinner,1,1,37
A_3868,g_687,men,contender,0,1,33
A_3869,g_687,men,contender,0,1,32
A_3870,g_687,men,contender,0,1,34
A_3871,g_687,men,contender,0,1,36
A_3872,g_687,men,contender,0,1,42
A_3873,g_688,men,prizewinner,1,0,9
A_3874,g_688,men,contender,0,0,8
A_3875,g_688,men,contender,0,0,9
A_3876,g_688,men,contender,0,0,12
A_3877,g_688,men,contender,0,0,11
A_3878,g_688,men,contender,0,1,12
A_3879,g_689,men,prizewinner,1,0,10
A_3880,g_689,men,contender,0,0,9
A_3881,g_689,men,contender,0,0,9
A_3882,g_689,men,contender,0,0,10
A_3883,g_689,men,contender,0,0,8
A_3884,g_689,men,contender,0,0,10
A_3885,g_690,men,prizewinner,1,0,31
A_3886,g_690,men,contender,0,1,22
A_3887,g_690,men,contender,0,1,32
A_3888,g_690,men,contender,0,0,31
A_3889,g_690,men,contender,0,0,29
A_3890,g_690,men,contender,0,0,34
A_3891,g_691,men,prizewinner,1,0,6
A_3892,g_691,men,contender,0,0,8
A_3893,g_691,men,contender,0,0,6
A_3894,g_691,men,contender,0,0,7
A_3895,g_691,men,contender,0,0,7
A_3896,g_691,men,contender,0,0,7
A_3897,g_692,men,prizewinner,1,0,8
A_3898,g_692,men,contender,0,0,8
A_3899,g_692,men,contender,0,0,7
A_3900,g_692,men,contender,0,0,14
A_3901,g_692,men,contender,0,0,10
A_3902,g_692,men,contender,0,0,15
A_3903,g_693,men,prizewinner,1,0,18
A_3904,g_693,men,contender,0,0,20
A_3905,g_693,men,contender,0,0,20
A_3906,g_693,men,contender,0,0,19
A_3907,g_693,men,contender,0,1,18
A_3908,g_693,men,contender,0,0,18
A_3909,g_694,men,prizewinner,1,0,8
A_3910,g_694,men,contender,0,1,14
A_3911,g_694,men,contender,0,1,13
A_3912,g_694,men,contender,0,0,9
A_3913,g_694,men,contender,0,0,7
A_3914,g_694,men,contender,0,0,8
A_3915,g_695,men,prizewinner,1,1,9
A_3916,g_695,men,contender,0,0,21
A_3917,g_695,men,contender,0,1,24
A_3918,g_695,men,contender,0,1,22
A_3919,g_695,men,contender,0,1,23
A_3920,g_695,men,contender,0,1,23
A_3921,g_696,men,prizewinner,1,0,18
A_3922,g_696,men,contender,0,0,21
A_3923,g_696,men,contender,0,0,23
A_3924,g_696,men,contender,0,0,24
A_3925,g_696,men,contender,0,0,22
A_3926,g_696,men,contender,0,0,19
A_3927,g_697,men,prizewinner,1,1,11
A_3928,g_697,men,contender,0,1,24
A_3929,g_697,men,contender,0,0,29
A_3930,g_697,men,contender,0,0,30
A_3931,g_697,men,contender,0,1,21
A_3932,g_697,men,contender,0,0,25
A_3933,g_698,men,prizewinner,1,0,8
A_3934,g_698,men,contender,0,0,7
A_3935,g_698,men,contender,0,0,9
A_3936,g_698,men,contender,0,0,8
A_3937,g_698,men,contender,0,0,10
A_3938,g_698,men,contender,0,0,7
A_3939,g_699,men,prizewinner,1,0,13
A_3940,g_699,men,contender,0,1,7
A_3941,g_699,men,contender,0,0,12
A_3942,g_699,men,contender,0,1,12
A_3943,g_699,men,contender,0,0,17
A_3944,g_699,men,contender,0,0,13
A_3945,g_700,men,prizewinner,1,0,18
A_3946,g_700,men,contender,0,1,17
A_3947,g_700,men,contender,0,0,20
A_3948,g_700,men,contender,0,1,16
A_3949,g_700,men,contender,0,1,18
A_3950,g_700,men,contender,0,0,19
A_3951,g_701,men,prizewinner,1,0,15
A_3952,g_701,men,contender,0,0,14
A_3953,g_701,men,contender,0,0,13
A_3954,g_701,men,contender,0,0,14
A_3955,g_701,men,contender,0,0,14
A_3956,g_701,men,contender,0,0,13
A_3957,g_702,men,prizewinner,1,0,13
A_3958,g_702,men,contender,0,0,15
